Scode,Coname,Anncdate,Num,Suplnm,Conumb,Lstrorn,LstScode,Ctlprtrlat,Suplpa,Suplpart
股票代码,公司简称,,,供应商名称,公司编号,,公司股票代码,参控关系,,
000815,美利云,2015-09-08,26.0,石嘴山市晨明工贸有限公司,AZ0374478,,,,,
000815,美利云,2015-12-31,27.0,河南千优贵商贸有限公司,AZ0005841,,,,27425333.33,0.0641
000815,美利云,2015-12-31,28.0,贵州赤天化纸业股份有限公司,AZ0004535,,,,29955485.13,0.07
000815,美利云,2015-12-31,29.0,天津港保税区中物投资发展有限公司,AZ0022443,,,,30096536.42,0.0703
000815,美利云,2015-12-31,30.0,读者出版传媒股份有限公司,AZ0003049,,603999,,54112150.56,0.1264
000815,美利云,2015-12-31,31.0,焦作瑞丰纸业有限公司,AZ0008063,,,,54797247.78,0.128
000818,航锦科技,2013-12-31,10.0,大庆中蓝石化有限公司,AZ0002558,,,,91694585.96,0.0526
000818,航锦科技,2013-12-31,6.0,抚顺伟杰贸易有限公司,AZ0003503,,,,102057975.2,0.058600000000000006
000818,航锦科技,2013-12-31,7.0,中油运输锦西石化有限公司,AZ0020685,,,,103088314.6,0.0591
000818,航锦科技,2013-12-31,8.0,中国石油天然气运输公司东北化工物流分公司,AZ0022445,,,,109035856.0,0.0626
000818,航锦科技,2013-12-31,9.0,中国石油天然气股份有限公司锦西石化分公司,AZ0019971,,,,182075105.36,0.1045
000818,航锦科技,2014-12-31,11.0,唐山中润煤化工有限公司,AZ0015612,,,子公司,116380021.11,0.056299999999999996
000818,航锦科技,2014-12-31,12.0,中国石油天然气股份有限公司东北化工销售分公司,AZ0019944,,,,149977146.26,0.0725
000818,航锦科技,2014-12-31,13.0,中国石油天然气股份有限公司锦西石化分公司,AZ0019971,,,,346237453.74,0.1674
000818,航锦科技,2014-12-31,14.0,鄂尔多斯市新华结晶硅有限公司,AZ0003078,,,,48493042.82,0.023399999999999997
000818,航锦科技,2014-12-31,15.0,阜新矿业集团煤炭销售有限公司,AZ0003519,,,,55153068.8,0.026699999999999998
000818,航锦科技,2015-07-23,16.0,辽宁金帝第一建筑工程有限公司,AZ0412490,,,,,
000818,航锦科技,2015-12-31,17.0,锦西石化渤海集团公司,AZ0008160,,,,213250960.14,0.16519999999999999
000818,航锦科技,2015-12-31,18.0,中国石油天然气股份有限公司锦西石化分公司,AZ0019971,,,,316582859.7,0.2452
000818,航锦科技,2015-12-31,19.0,鄂尔多斯市双欣化学工业有限公司,AZ0003075,,,,47560137.61,0.0368
000818,航锦科技,2015-12-31,20.0,内蒙古白雁湖化工股份有限公司,AZ0009761,,,,51642937.18,0.04
000818,航锦科技,2015-12-31,21.0,唐山中润煤化工有限公司,AZ0015612,,,子公司,81699329.06,0.0633
000819,岳阳兴长,2013-12-31,10.0,中国石油化工股份有限公司湖南岳阳石油分公司,AZ0022446,,,,48922324.79,0.029500000000000002
000819,岳阳兴长,2013-12-31,11.0,中国石油天然气股份有限公司湖南岳阳销售分公司,AZ0019959,,,,56308700.5,0.0339
000819,岳阳兴长,2013-12-31,7.0,中国石油化工股份有限公司长岭分公司,AZ0019921,,,,1388801260.73,0.8365
000819,岳阳兴长,2013-12-31,8.0,金澳科技(湖北)化工有限公司,AZ0008099,,,,23084603.42,0.0139
000819,岳阳兴长,2013-12-31,9.0,陕西神木化学工业有限公司,AZ0011927,,,,29065475.94,0.0175
000819,岳阳兴长,2014-12-31,12.0,长岭股份分公司,AZ0028000,,,,1027558702.27,0.8173999999999999
000819,岳阳兴长,2014-12-31,13.0,陕西神木化学工业有限公司,AZ0011927,,,,14643288.29,0.011200000000000002
000819,岳阳兴长,2014-12-31,14.0,湖南深远化工有限公司,AZ0006458,,,,22868346.85,0.0182
000819,岳阳兴长,2014-12-31,15.0,赤壁分销部,AZ0022449,,,,22893880.34,0.0182
000819,岳阳兴长,2014-12-31,16.0,岳阳石油分公司,AZ0022448,,,,49366256.41,0.0393
000819,岳阳兴长,2015-12-31,17.0,陕西神木化学工业有限公司,AZ0011927,,,,10490728.73,0.0098
000819,岳阳兴长,2015-12-31,18.0,华中化销分公司,AZ0028004,,,,7257007.26,0.0068000000000000005
000819,岳阳兴长,2015-12-31,19.0,湖南威毅科技发展有限公司,AZ0006530,,,,8193928.76,0.0077
000819,岳阳兴长,2015-12-31,20.0,孟州市久远化工销售有限责任公司,AZ0009277,,,,9417386.55,0.0088
000819,岳阳兴长,2015-12-31,21.0,长岭股份分公司,AZ0028000,,,,997385532.57,0.9349
000820,神雾节能,2013-12-31,6.0,营口市三和木质素有限公司,AZ0018075,,,,19338040.27,0.07
000820,神雾节能,2013-12-31,7.0,锦州供电公司客户服务中心,AZ0022454,,,,19700116.49,0.07
000820,神雾节能,2013-12-31,8.0,盘锦兆海苇业有限责任公司,AZ0010310,,,,21694740.75,0.07
000820,神雾节能,2013-12-31,9.0,内蒙古平庄能源股份有限公司煤炭销售分公司,AZ0009836,,,,49868545.2,0.16
000821,京山轻机,2013-12-31,12.0,湖北省华仪中科电气有限公司,AZ0022458,,,,10842301.19,0.0217
000821,京山轻机,2013-12-31,13.0,武汉志精工贸有限责任公司,AZ0016897,,,,13910212.5,0.0278
000821,京山轻机,2013-12-31,14.0,天津耀皮玻璃有限公司,AZ0015985,,,子公司,15351977.58,0.030699999999999998
000821,京山轻机,2013-12-31,15.0,湖北京山和顺机械有限公司,AZ0006248,,,,20917229.78,0.0418
000821,京山轻机,2013-12-31,16.0,湖北省武汉天鑫物资有限责任公司,AZ0022457,,,,35639993.59,0.0713
000821,京山轻机,2014-12-31,17.0,湖北省武汉天鑫物资有限责任公司,AZ0022457,,,,22009596.35,0.0336
000821,京山轻机,2014-12-31,18.0,十堰中煌贸易有限公司,AZ0014637,,,,22651833.5,0.0346
000821,京山轻机,2014-12-31,19.0,旭硝子特种玻璃有限公司,AZ0022459,,,,26528694.71,0.0405
000821,京山轻机,2014-12-31,20.0,湖北京山和顺机械有限公司,AZ0006248,,,,26675528.8,0.0407
000821,京山轻机,2014-12-31,21.0,天津耀皮玻璃有限公司,AZ0015985,,,子公司,54438331.47,0.0832
000821,京山轻机,2015-12-31,22.0,旭硝子特种玻璃(苏州)有限公司,AZ0022460,,,,13729184.98,0.0264
000821,京山轻机,2015-12-31,23.0,湖北天罡钢铁贸易有限公司,AZ0006296,,,,17014795.68,0.0327
000821,京山轻机,2015-12-31,24.0,湖北京山和顺机械有限公司,AZ0006248,,,,17861275.32,0.034300000000000004
000821,京山轻机,2015-12-31,25.0,湖北省武汉天鑫物资有限责任公司,AZ0022457,,,,21844297.74,0.04190000000000001
000821,京山轻机,2015-12-31,26.0,天津耀皮玻璃有限公司,AZ0015985,,,子公司,35557485.28,0.0683
000822,山东海化,2013-12-31,10.0,潍坊振兴日升化工有限公司,AZ0016292,,,,440715966.4,0.10060000000000001
000822,山东海化,2013-12-31,6.0,山东三元盐化有限公司,AZ0011407,,,,109399165.11,0.025
000822,山东海化,2013-12-31,7.0,山东潍坊龙威实业有限公司,AZ0011483,,,,138033124.9,0.0315
000822,山东海化,2013-12-31,8.0,山东海化福利塑编厂,AZ0022463,,,,139474806.28,0.0318
000822,山东海化,2013-12-31,9.0,山东海化集团有限公司热力电力分公司,AZ0022461,,,,1394888958.06,0.3185
000823,超声电子,2013-12-31,10.0,招远金宝电子有限公司,AZ0018740,,,,87277957.57,0.0364
000823,超声电子,2013-12-31,6.0,深圳市怡亚通供应链股份有限公司,AZ0014273,,002183,,358296066.76,0.1494
000823,超声电子,2013-12-31,7.0,烟台招金励福贵金属股份有限公司,AZ0017751,,,,50250031.56,0.021
000823,超声电子,2013-12-31,8.0,生益科技(香港)有限公司,AZ0022464,,,子公司,76620943.0,0.032
000823,超声电子,2013-12-31,9.0,宏昌电子公司,AZ0022465,,,,77500559.15,0.0323
000823,超声电子,2015-07-31,11.0,东文高压电源(天津)股份有限公司,AZ0077936,,,,349600.0,0.0285
000825,太钢不锈,2013-01-07,108.0,中堪冶金勘察设计研究院有限责任公司,AZ0094236,,,,,
000825,太钢不锈,2013-01-22,109.0,南通三圣石墨设备科技股份有限公司,AZ0009713,,,,,
000825,太钢不锈,2013-02-06,110.0,无锡群泓科技有限公司,AZ0271765,,,,,
000825,太钢不锈,2013-02-07,111.0,上海天洲电器集团有限公司,AZ0065217,,,,,
000825,太钢不锈,2013-02-20,112.0,上海凯士比泵有限公司,AZ0063243,,,联营公司,,
000825,太钢不锈,2013-02-25,113.0,太原北方重型矿山机械厂,AZ0190868,,,,,
000825,太钢不锈,2013-02-26,114.0,太原市梯西埃姆叉车有限公司,AZ0191145,,,,,
000825,太钢不锈,2013-02-27,115.0,南通大通宝富风机有限公司,AZ0152747,,,孙公司,,
000825,太钢不锈,2013-03-21,116.0,北京诺德威电力技术开发有限责任公司,AZ0140054,,,,,
000825,太钢不锈,2013-03-22,117.0,西安中健冶金设备科技发展有限公司,AZ0401598,,,,,
000825,太钢不锈,2013-03-25,118.0,杭州兴源过滤科技股份有限公司,AZ0041459,,300266,,,
000825,太钢不锈,2013-03-27,119.0,上海电气输配电工程成套有限公司,AZ0072212,,,子公司,,
000825,太钢不锈,2013-03-27,120.0,上海同济科蓝环保设备工程有限公司,AZ0064287,,,,,
000825,太钢不锈,2013-04-02,121.0,常州宝菱重工机械有限公司,AZ0001877,,,,,
000825,太钢不锈,2013-05-24,122.0,上海双高阀门集团有限公司,AZ0064132,,,,,
000825,太钢不锈,2013-05-29,123.0,太原市电气控制设备厂,AZ0191182,,,,,
000825,太钢不锈,2013-06-03,124.0,常州潞城传感器有限公司,AZ0228502,,,,,
000825,太钢不锈,2013-06-04,125.0,西安电炉研究所有限公司,AZ0403434,,,,,
000825,太钢不锈,2013-06-13,126.0,中国兵工物资华北有限公司,AZ0086790,,,,,
000825,太钢不锈,2013-06-14,127.0,北京京诚瑞达电气工程技术有限公司,AZ0126980,,,,,
000825,太钢不锈,2013-06-17,128.0,中冶天工集团有限公司,AZ0020666,,,子公司,,
000825,太钢不锈,2013-06-27,129.0,上海冠龙阀门机械有限公司,AZ0012375,,,,,
000825,太钢不锈,2013-07-01,130.0,东芝三菱电机工业系统(北京)有限公司,AZ0078514,,,,,
000825,太钢不锈,2013-07-03,131.0,中国船舶重工集团公司第七一八研究所,AZ0092198,,,,,
000825,太钢不锈,2013-07-11,132.0,山西弘桥电力工程有限公司,AZ0221966,,,,,
000825,太钢不锈,2013-07-22,133.0,中铁三局集团有限公司,AZ0048995,,,子公司,,
000825,太钢不锈,2013-07-22,134.0,河南省特种防腐有限公司,AZ0318008,,,,,
000825,太钢不锈,2013-07-22,135.0,河北龙甲冶金设备有限公司,AZ0315271,,,,,
000825,太钢不锈,2013-07-22,136.0,阿丽贝(鞍山)塑料防腐设备有限公司,AZ0435408,,,,,
000825,太钢不锈,2013-07-30,137.0,太原市明珠阀门销售有限公司,AZ0191112,,,,,
000825,太钢不锈,2013-07-30,138.0,青岛康泰重工机械有限公司,AZ0442539,,,,,
000825,太钢不锈,2013-07-31,139.0,中钢集团天澄环保科技股份有限公司,AZ0100169,,,,,
000825,太钢不锈,2013-08-09,140.0,西电三菱电机开关设备有限公司,AZ0404459,,,,,
000825,太钢不锈,2013-08-09,141.0,上海松岩机电设备成套有限公司,AZ0069921,,,,,
000825,太钢不锈,2013-08-09,142.0,重庆川仪自动化股份有限公司,AZ0422038,,603100,,,
000825,太钢不锈,2013-08-09,143.0,河南省沁菱冷却设备有限公司,AZ0317917,,,,,
000825,太钢不锈,2013-08-09,144.0,安徽菲利特流体设备制造有限公司,AZ0205433,,,,,
000825,太钢不锈,2013-08-12,145.0,靖江市振华泵业制造有限公司,AZ0446024,,,,,
000825,太钢不锈,2013-08-14,146.0,金堆城钼业股份有限公司,AZ0044071,,601958,,238374900.0,0.055
000825,太钢不锈,2013-08-15,147.0,常熟三禾精工科技有限公司,AZ0229243,,,,,
000825,太钢不锈,2013-08-21,148.0,秦皇岛秦冶重工有限公司,AZ0010494,,,,,
000825,太钢不锈,2013-08-21,149.0,大连华锐重工集团股份有限公司,AZ0002442,,002204,,,
000825,太钢不锈,2013-08-26,150.0,江苏金通灵流体机械科技股份有限公司,AZ0044585,,300091,,10410400.0,0.0347
000825,太钢不锈,2013-08-27,151.0,烟台国冶冶金水冷设备有限公司,AZ0364820,,,子公司,,
000825,太钢不锈,2013-08-28,152.0,山西通宝工程机械销售有限公司,AZ0223894,,,,,
000825,太钢不锈,2013-09-16,153.0,郑州创新耐火材料有限公司,AZ0417686,,,,,
000825,太钢不锈,2013-09-16,154.0,淄博宝石窑炉材料有限公司,AZ0336216,,,,,
000825,太钢不锈,2013-09-16,155.0,山西阳泉华岭耐火材料有限公司,AZ0224130,,,,,
000825,太钢不锈,2013-09-22,156.0,山西佳欣空调设备有限公司,AZ0221024,,,,,
000825,太钢不锈,2013-09-22,157.0,山西省建筑装饰工程总公司,AZ0223227,,,,,
000825,太钢不锈,2013-09-23,158.0,山西天创装饰工程有限公司,AZ0221634,,,,,
000825,太钢不锈,2013-10-09,159.0,摩根热陶瓷(上海)有限公司,AZ0263622,,,,,
000825,太钢不锈,2013-10-24,160.0,宣达实业集团有限公司,AZ0210282,,,,,
000825,太钢不锈,2013-10-24,161.0,盐城市精工阀门有限公司,AZ0373182,,,,,
000825,太钢不锈,2013-10-24,162.0,艾志(南京)环保管接技术股份有限公司,AZ0388683,,,,,
000825,太钢不锈,2013-10-24,163.0,盐城市阜液液压件有限公司,AZ0373226,,,,,
000825,太钢不锈,2013-10-24,164.0,太原市恒力紧固件制造有限公司,AZ0191088,,,,,
000825,太钢不锈,2013-10-24,165.0,西安化航材料科技有限公司,AZ0401888,,,,,
000825,太钢不锈,2013-10-24,166.0,太原市海如物资贸易有限公司,AZ0191161,,,,,
000825,太钢不锈,2013-10-29,167.0,长春电炉成套设备有限责任公司,AZ0431646,,,,,
000825,太钢不锈,2013-10-30,168.0,南京晨光东螺波纹管有限公司,AZ0148365,,,子公司,,
000825,太钢不锈,2013-10-30,169.0,江苏远通波纹管有限公司,AZ0303422,,,,,
000825,太钢不锈,2013-10-30,170.0,潘邦技术(北京)有限公司,AZ0363237,,,,,
000825,太钢不锈,2013-11-11,171.0,温州钢氟强防腐设备有限公司,AZ0351961,,,,,
000825,太钢不锈,2013-11-11,172.0,石特阀门股份有限公司,AZ0375550,,,,,
000825,太钢不锈,2013-11-11,173.0,山西协力机械配件有限公司,AZ0221328,,,,,
000825,太钢不锈,2013-11-11,174.0,山西太仕柯锻造有限责任公司,AZ0221679,,,,,
000825,太钢不锈,2013-11-11,175.0,山西圣宾机电设备有限公司,AZ0221538,,,,,
000825,太钢不锈,2013-11-22,176.0,无锡巨力重工股份有限公司,AZ0270163,,,,,
000825,太钢不锈,2013-11-29,177.0,武汉江扬环境科技股份有限公司,AZ0016780,,,,,
000825,太钢不锈,2013-11-29,178.0,上海恩信仪表有限公司,AZ0068455,,,,,
000825,太钢不锈,2013-12-03,179.0,哈尔滨市迎宾空调工程有限责任公司,AZ0166387,,,,,
000825,太钢不锈,2013-12-19,180.0,山西莱茵电梯设备有限公司,AZ0223682,,,,,
000825,太钢不锈,2013-12-23,181.0,山西现代长成电气有限公司,AZ0222957,,,,,
000825,太钢不锈,2013-12-24,182.0,丹东北方环保工程有限公司,AZ0103166,,,,,
000825,太钢不锈,2013-12-31,183.0,国网山西省电力公司太原供电公司,AZ0004811,,,,1017948177.45,0.0181
000825,太钢不锈,2013-12-31,184.0,太原钢铁(集团)有限公司,AZ0015425,,,,16132137024.99,0.2861
000825,太钢不锈,2013-12-31,185.0,山西焦煤集团有限责任公司,AZ0011639,,,,1955582886.11,0.0347
000825,太钢不锈,2013-12-31,186.0,BOC气体公司,AZ0022478,,,,871645152.0,0.0155
000825,太钢不锈,2013-12-31,187.0,金川集团股份有限公司,AZ0034984,,,,939785526.28,0.0167
000825,太钢不锈,2014-01-15,188.0,东方日立(成都)电控设备有限公司,AZ0078034,,,,,
000825,太钢不锈,2014-01-15,189.0,天津起重设备有限公司,AZ0189676,,,,,
000825,太钢不锈,2014-01-17,190.0,苏州宝联重工股份有限公司,AZ0390866,,,,,
000825,太钢不锈,2014-01-22,191.0,郑州畅想高科股份有限公司,AZ0418637,,,,2000700.0,0.07150000000000001
000825,太钢不锈,2014-01-26,192.0,山西瓦特斯阀门有限公司,AZ0222992,,,,,
000825,太钢不锈,2014-01-28,193.0,深圳市亚泰光电技术有限公司,AZ0340064,,,,,
000825,太钢不锈,2014-02-14,194.0,鞍山红旗城环保设备有限公司,AZ0446559,,,,,
000825,太钢不锈,2014-02-17,195.0,阳泉电工机械有限公司,AZ0435184,,,,,
000825,太钢不锈,2014-02-19,196.0,德州亚太集团有限公司,AZ0253201,,,,,
000825,太钢不锈,2014-02-19,197.0,无锡市东方环境工程设计研究院有限公司,AZ0270195,,,,,
000825,太钢不锈,2014-02-26,198.0,山东颜山泵业有限公司,AZ0219976,,,,,
000825,太钢不锈,2014-02-28,199.0,无锡同汇钢格板有限公司,AZ0269958,,,,,
000825,太钢不锈,2014-03-05,200.0,太原矿山机器集团有限公司,AZ0191370,,,,,
000825,太钢不锈,2014-03-24,201.0,余姚太平洋称重工程有限公司,AZ0112313,,,,,
000825,太钢不锈,2014-03-24,202.0,南通华工机械有限公司,AZ0152644,,,,,
000825,太钢不锈,2014-04-09,203.0,开封仪表有限公司,AZ0249592,,,,,
000825,太钢不锈,2014-05-08,204.0,太原市冶金机械厂,AZ0190983,,,,,
000825,太钢不锈,2014-05-12,205.0,长沙智诚环保工程设备有限公司,AZ0432931,,,,,
000825,太钢不锈,2014-05-29,206.0,大连亨利测控仪表工程有限公司,AZ0182805,,,,,
000825,太钢不锈,2014-06-09,207.0,东方电气集团东方汽轮机有限公司,AZ0002783,,,子公司,,
000825,太钢不锈,2014-06-23,208.0,武汉大禹阀门股份有限公司,AZ0289471,,,,,
000825,太钢不锈,2014-06-24,209.0,上海贺利氏电测骑士有限公司,AZ0074639,,,,,
000825,太钢不锈,2014-06-27,210.0,厦门ABB开关有限公司,AZ0035407,,,,,
000825,太钢不锈,2014-07-04,211.0,无锡市东信换热器制造有限公司,AZ0270190,,,,,
000825,太钢不锈,2014-07-11,212.0,航星国际自动控制工程有限公司,AZ0388512,,,,,
000825,太钢不锈,2014-07-21,213.0,中化二建集团有限公司,AZ0020264,,,子公司,,
000825,太钢不锈,2014-07-22,214.0,广东日昭新技术应用有限公司,AZ0003864,,,,,
000825,太钢不锈,2014-07-22,215.0,浙江华丰泵阀有限公司,AZ0327660,,,,,
000825,太钢不锈,2014-07-22,216.0,广东省佛山水泵有限公司,AZ0234334,,,,,
000825,太钢不锈,2014-07-28,217.0,启东市海鹰机电集团公司,AZ0163872,,,,,
000825,太钢不锈,2014-07-28,218.0,江苏神通阀门股份有限公司,AZ0042386,,002438,,,
000825,太钢不锈,2014-08-30,219.0,内蒙古鄂尔多斯资源股份有限公司,AZ0121907,,600295,,287269400.0,0.0417
000825,太钢不锈,2014-09-02,220.0,马鞍山市吉利机械设备有限公司,AZ0448469,,,,,
000825,太钢不锈,2014-09-10,221.0,江苏永丰电器仪表有限公司,AZ0300349,,,,,
000825,太钢不锈,2014-11-04,222.0,安徽大学特种电视技术研究中心,AZ0201613,,,,,
000825,太钢不锈,2014-11-21,223.0,大连叉车有限责任公司,AZ0182994,,,,,
000825,太钢不锈,2014-12-03,224.0,靖江市久力泵阀制造有限公司,AZ0445946,,,,,
000825,太钢不锈,2014-12-31,225.0,新钢联冶金有限公司,AZ0017224,,,,1126856295.34,0.0225
000825,太钢不锈,2014-12-31,226.0,国网山西省电力公司太原供电公司,AZ0004811,,,,1203741829.48,0.0241
000825,太钢不锈,2014-12-31,227.0,山西焦煤集团中源物贸有限责任公司,AZ0011640,,,,1677954796.3,0.0336
000825,太钢不锈,2014-12-31,228.0,金川集团股份有限公司,AZ0034984,,,,1934336643.7,0.0387
000825,太钢不锈,2014-12-31,229.0,太原钢铁(集团)有限公司,AZ0015425,,,,19443998920.8,0.3889
000825,太钢不锈,2015-01-06,230.0,无锡崇阳冶金石化机械设备制造有限公司,AZ0270156,,,,,
000825,太钢不锈,2015-01-21,231.0,山东省章丘鼓风机股份有限公司,AZ0032375,,002598,,,
000825,太钢不锈,2015-02-02,232.0,石家庄阀门一厂股份有限公司山西销售分公司,AZ0375328,,,,,
000825,太钢不锈,2015-02-06,233.0,四平鼓风机股份有限公司,AZ0175241,,,,,
000825,太钢不锈,2015-03-27,234.0,北京冶自仪器仪表有限公司,AZ0127784,,,,,
000825,太钢不锈,2015-04-08,235.0,北京首钢国际工程技术有限公司,AZ0141662,,,,,
000825,太钢不锈,2015-04-13,236.0,青岛电站阀门有限公司,AZ0443675,,,,,
000825,太钢不锈,2015-05-08,237.0,台州中昌水处理设备有限公司,AZ0157494,,,,,
000825,太钢不锈,2015-05-25,238.0,永清环保股份有限公司,AZ0294300,,300187,,,
000825,太钢不锈,2015-06-16,239.0,北京金地通检测技术中心,AZ0140631,,,,,
000825,太钢不锈,2015-07-27,240.0,龙净科杰环保技术(上海)有限公司,AZ0453500,,,子公司,,
000825,太钢不锈,2015-08-03,241.0,山西省五台县建筑安装有限公司,AZ0223066,,,,,
000825,太钢不锈,2015-08-12,242.0,山西欧伏恒电气自动化有限公司,AZ0222485,,,,,
000825,太钢不锈,2015-08-14,243.0,秦皇岛冶金重工有限公司,AZ0380972,,,,,
000825,太钢不锈,2015-08-14,244.0,天津华赛尔传热设备有限公司,AZ0185583,,,,,
000825,太钢不锈,2015-08-17,245.0,南京圣诺热管有限公司,AZ0146775,,,,,
000825,太钢不锈,2015-08-21,246.0,无锡雪浪环境科技股份有限公司,AZ0272019,,300385,,,
000825,太钢不锈,2015-08-28,247.0,上海北塔软件股份有限公司,AZ0063552,,,,,
000825,太钢不锈,2015-09-17,248.0,湖南力天高新材料股份有限公司,AZ0356238,,,,5842900.0,0.1032
000825,太钢不锈,2015-12-09,249.0,山西华益庆工程管理咨询有限公司,AZ0221283,,,,,
000825,太钢不锈,2015-12-15,250.0,张家港市盛达冶金吊具制造有限公司,AZ0250770,,,,,
000825,太钢不锈,2015-12-31,251.0,新钢联冶金有限公司,AZ0017224,,,,1112012445.13,0.0235
000825,太钢不锈,2015-12-31,252.0,福建兴大进出口贸易有限公司,AZ0003416,,,,1536970203.58,0.032400000000000005
000825,太钢不锈,2015-12-31,253.0,山东鑫海科技股份有限公司,AZ0011507,,,,1719815593.52,0.0363
000825,太钢不锈,2015-12-31,254.0,太原钢铁(集团)有限公司,AZ0015425,,,,17362506721.65,0.3663
000825,太钢不锈,2015-12-31,255.0,山西潞安矿业(集团)有限责任公司,AZ0037048,,,,2261864975.62,0.04769999999999999
000828,东莞控股,2013-05-08,2.0,中国市政工程东北设计研究总院有限公司,AZ0040396,,,,,
000828,东莞控股,2013-10-24,3.0,广东凌康科技有限公司,AZ0231730,,,,,
000828,东莞控股,2013-10-24,4.0,广州市恒力检测股份有限公司,AZ0239894,,,,300000.0,
000828,东莞控股,2013-11-13,5.0,深圳市科锐技术有限公司,AZ0346425,,,,,
000828,东莞控股,2014-02-11,6.0,东莞市华瀚信息科技有限公司,AZ0079115,,,,,
000828,东莞控股,2015-02-06,7.0,重庆市公路工程(集团)股份有限公司,AZ0422340,,,,,
000830,鲁西化工,2014-11-07,7.0,南通长城建设集团有限公司,AZ0153709,,,,,
000833,粤桂股份,2013-12-31,1.0,广东坤泰能源有限公司,AZ0003822,,,,10663371.86,0.0138
000833,粤桂股份,2013-12-31,2.0,贵州水城矿业股份有限公司,AZ0004596,,,,13266541.17,0.0172
000833,粤桂股份,2013-12-31,3.0,广西弘燃达贸易有限公司,AZ0004054,,,,19690261.4,0.0256
000833,粤桂股份,2013-12-31,4.0,广西嘉宇纸张纸浆有限公司,AZ0004065,,,,34879259.38,0.0453
000833,粤桂股份,2013-12-31,5.0,广西电网公司贵港供电局,AZ0022494,,,,66267653.65,0.0861
000833,粤桂股份,2014-05-04,6.0,广西恒源建设集团有限公司,AZ0246146,,,,3992700.0,
000833,粤桂股份,2015-12-31,10.0,南宁糖业股份有限公司,AZ0009670,,000911.SZ,,40242997.53,0.037599999999999995
000833,粤桂股份,2015-12-31,11.0,广西电网公司贵港供电局,AZ0022494,,,,87204961.2,0.0815
000833,粤桂股份,2015-12-31,7.0,广西贵港市蓝枫贸易有限公司,AZ0004040,,,,22991152.81,0.0215
000833,粤桂股份,2015-12-31,8.0,广东粤盛能源发展有限公司,AZ0003969,,,,31639611.72,0.0296
000833,粤桂股份,2015-12-31,9.0,广西嘉宇纸张纸浆有限公司,AZ0004065,,,,34216840.67,0.032
000835,长动退(退市),2013-12-31,10.0,青海盛鸿矿业有限公司,AZ0022495,,,,96848180.78,0.11900000000000001
000835,长动退(退市),2013-12-31,6.0,华坪县定华能源有限责任公司,AZ0006691,,,,35546453.48,0.0437
000835,长动退(退市),2013-12-31,7.0,重庆市荣昌县能发煤炭经营有限责任公司,AZ0022496,,,,41136209.38,0.0506
000835,长动退(退市),2013-12-31,8.0,华坪县焱光实业有限公司,AZ0006692,,,,46102683.7,0.0567
000835,长动退(退市),2013-12-31,9.0,自贡英达矿冶有限公司,AZ0021252,,,,84973575.6,0.10439999999999999
000835,长动退(退市),2014-12-31,11.0,青海盛鸿矿业有限公司,AZ0022495,,,,25296786.39,0.0706
000835,长动退(退市),2014-12-31,12.0,重庆南桐矿业有限责任公司,AZ0020846,,,,31911152.33,0.08900000000000001
000835,长动退(退市),2014-12-31,13.0,自贡英达矿冶有限公司,AZ0021252,,,,37198674.19,0.10369999999999999
000835,长动退(退市),2014-12-31,14.0,四川犍为胜利煤业有限公司,AZ0014883,,,,43430889.89,0.1211
000835,长动退(退市),2014-12-31,15.0,自贡天宇实业有限公司,AZ0022497,,,,55325338.61,0.1543
000836,ST富通(退市),2013-12-31,10.0,长飞光纤光缆有限公司,AZ0018630,,601869,,625441492.07,0.6147
000836,ST富通(退市),2013-12-31,6.0,北京浩丰创源科技股份有限公司,AZ0000911,,300419,,15043675.21,0.0148
000836,ST富通(退市),2013-12-31,7.0,安庆飞凯高分子材料有限公司,AZ0022499,,,,15871956.41,0.015600000000000001
000836,ST富通(退市),2013-12-31,8.0,淄博齐都聚龙塑胶有限公司,AZ0021200,,,,18825229.23,0.018500000000000003
000836,ST富通(退市),2013-12-31,9.0,武汉日电光通信工业有限公司,AZ0022498,,,子公司,52579163.25,0.051699999999999996
000836,ST富通(退市),2014-04-25,11.0,上海飞凯材料科技股份有限公司,AZ0076263,,300398,,16742500.0,
000836,ST富通(退市),2014-12-31,12.0,液化空气(天津)有限公司,AZ0017876,,,,10863306.67,0.012199999999999999
000836,ST富通(退市),2014-12-31,13.0,淄博齐都聚龙塑胶有限公司,AZ0021200,,,,16222951.03,0.0182
000836,ST富通(退市),2014-12-31,14.0,天津市同方科技工程有限公司,AZ0015905,,,孙公司,21734954.36,0.024399999999999998
000836,ST富通(退市),2014-12-31,15.0,北京浩丰创源科技股份有限公司,AZ0000911,,300419,,28174521.37,0.0317
000836,ST富通(退市),2014-12-31,16.0,长飞光纤光缆有限公司,AZ0018630,,601869,,432529529.35,0.48619999999999997
000848,承德露露,2013-12-31,10.0,无锡统一实业包装有限公司,AZ0016590,,,,97862839.54,0.0654
000848,承德露露,2013-12-31,6.0,广东柏华容器有限公司,AZ0022500,,,,106023230.18,0.0708
000848,承德露露,2013-12-31,7.0,承德县顺天杏仁加工有限公司,AZ0002295,,,,175319542.27,0.11710000000000001
000848,承德露露,2013-12-31,8.0,升兴(北京)包装有限公司,AZ0014595,,,,187526607.2,0.1252
000848,承德露露,2013-12-31,9.0,廊坊凯虹包装容器有限公司(原味240露露罐),AZ0022501,,,,72718589.56,0.048600000000000004
